regulon,hallmark,linScore,wangScore,jiangScore
2903,Reprogramming_Energy_Metabolism,0.77,0.408,0.755
2903,Evading_ImmuneDetection,0.544,0.388,0.623
2904,Self_Sufficiency_In_Growth_Signals,0.941,0.915,0.942
2904,Insensitivity_To_Antigrowth_Signals,0.862,0.915,0.852
2904,Evading_Apoptosis,0.422,0.357,0.429
2904,Limitless_Replicative_Potential,0.558,0.4,0.572
2904,Sustained_Angiogenesis,0.738,0.516,0.753
2904,Tissue_Invasion_And_Metastasis,0.947,0.831,0.955
2904,Genome_Instability_And_Mutation,0.586,0.561,0.653
2904,Tumor_Promoting_Inflammation,0.734,0.491,0.787
2904,Reprogramming_Energy_Metabolism,0.809,0.389,0.799
2904,Evading_ImmuneDetection,0.734,0.632,0.787
2905,Self_Sufficiency_In_Growth_Signals,1,1,1
2905,Insensitivity_To_Antigrowth_Signals,1,1,1
2905,Evading_Apoptosis,0.494,0.467,0.572
2905,Limitless_Replicative_Potential,0.942,0.67,0.94
2905,Sustained_Angiogenesis,0.791,0.643,0.792
2905,Tissue_Invasion_And_Metastasis,0.947,0.88,0.955
2905,Genome_Instability_And_Mutation,1,1,1
2905,Tumor_Promoting_Inflammation,0.515,0.309,0.583
2905,Reprogramming_Energy_Metabolism,0.732,0.359,0.726
2905,Evading_ImmuneDetection,0.459,0.429,0.527
2906,Self_Sufficiency_In_Growth_Signals,0.748,0.819,0.776
2906,Insensitivity_To_Antigrowth_Signals,0.643,0.795,0.763
2906,Evading_Apoptosis,0.75,0.828,0.74
2906,Limitless_Replicative_Potential,0.488,0.554,0.484
2906,Sustained_Angiogenesis,0.738,0.643,0.753
2906,Tissue_Invasion_And_Metastasis,0.953,0.88,0.956
2906,Genome_Instability_And_Mutation,0.539,0.585,0.565
2906,Tumor_Promoting_Inflammation,0.953,0.748,0.956
2906,Reprogramming_Energy_Metabolism,0.75,0.403,0.717
2906,Evading_ImmuneDetection,0.734,0.86,0.787
2907,Self_Sufficiency_In_Growth_Signals,1,1,1
2907,Insensitivity_To_Antigrowth_Signals,0.85,0.847,0.842
2907,Evading_Apoptosis,0.869,0.751,0.882
2907,Limitless_Replicative_Potential,1,1,1
2907,Sustained_Angiogenesis,0.877,0.639,0.887
2907,Tissue_Invasion_And_Metastasis,1,1,1
2907,Genome_Instability_And_Mutation,0.79,0.66,0.781
2907,Tumor_Promoting_Inflammation,0.953,0.611,0.956
2907,Reprogramming_Energy_Metabolism,1,1,1
2907,Evading_ImmuneDetection,0.914,0.86,0.922
2908,Self_Sufficiency_In_Growth_Signals,0.842,0.847,0.854
2908,Insensitivity_To_Antigrowth_Signals,1,1,1
2908,Evading_Apoptosis,0.75,0.828,0.74
2908,Limitless_Replicative_Potential,0.684,0.605,0.663
2908,Sustained_Angiogenesis,0.94,0.735,0.948
2908,Tissue_Invasion_And_Metastasis,0.957,0.825,0.964
2908,Genome_Instability_And_Mutation,0.91,0.835,0.909
2908,Tumor_Promoting_Inflammation,0.704,0.582,0.747
2908,Reprogramming_Energy_Metabolism,1,1,1
2908,Evading_ImmuneDetection,0.914,0.86,0.922
2909,Self_Sufficiency_In_Growth_Signals,1,1,1
2909,Insensitivity_To_Antigrowth_Signals,1,1,1
2909,Evading_Apoptosis,0.869,0.611,0.882
2909,Limitless_Replicative_Potential,0.978,0.756,0.974
2909,Sustained_Angiogenesis,0.834,0.732,0.851
2909,Tissue_Invasion_And_Metastasis,1,1,1
2909,Genome_Instability_And_Mutation,1,1,1
2909,Tumor_Promoting_Inflammation,1,1,1
2909,Reprogramming_Energy_Metabolism,0.732,0.585,0.726
2909,Evading_ImmuneDetection,0.998,0.688,0.997
2910,Self_Sufficiency_In_Growth_Signals,0.806,0.847,0.851
2910,Insensitivity_To_Antigrowth_Signals,1,1,1
2910,Evading_Apoptosis,0.826,0.751,0.841
2910,Limitless_Replicative_Potential,0.752,0.673,0.738
2910,Sustained_Angiogenesis,1,1,1
2910,Tissue_Invasion_And_Metastasis,0.947,0.82,0.955
2910,Genome_Instability_And_Mutation,0.91,0.835,0.909
2910,Tumor_Promoting_Inflammation,0.799,0.748,0.805
2910,Reprogramming_Energy_Metabolism,0.667,0.484,0.654
2910,Evading_ImmuneDetection,0.825,0.723,0.823
2911,Self_Sufficiency_In_Growth_Signals,0.842,0.915,0.854
2911,Insensitivity_To_Antigrowth_Signals,1,1,1
2911,Evading_Apoptosis,0.869,0.828,0.882
2911,Limitless_Replicative_Potential,1,1,1
2911,Sustained_Angiogenesis,0.834,0.701,0.851
2911,Tissue_Invasion_And_Metastasis,1,1,1
2911,Genome_Instability_And_Mutation,1,1,1
2911,Tumor_Promoting_Inflammation,1,1,1
2911,Reprogramming_Energy_Metabolism,0.946,0.616,0.942
2911,Evading_ImmuneDetection,0.914,0.86,0.922
2912,Self_Sufficiency_In_Growth_Signals,0.842,0.85,0.851
2912,Insensitivity_To_Antigrowth_Signals,0.978,0.847,0.977
2912,Evading_Apoptosis,0.841,0.812,0.871
2912,Limitless_Replicative_Potential,1,1,1
2912,Sustained_Angiogenesis,0.834,0.701,0.851
2912,Tissue_Invasion_And_Metastasis,1,1,1
2912,Genome_Instability_And_Mutation,0.79,0.66,0.781
2912,Tumor_Promoting_Inflammation,1,1,1
2912,Reprogramming_Energy_Metabolism,0.921,0.604,0.912
2912,Evading_ImmuneDetection,1,1,1
2913,Self_Sufficiency_In_Growth_Signals,1,1,1
2913,Insensitivity_To_Antigrowth_Signals,0.812,0.847,0.839
2913,Evading_Apoptosis,0.869,0.689,0.882
2913,Limitless_Replicative_Potential,0.716,0.554,0.712
2913,Sustained_Angiogenesis,1,1,1
2913,Tissue_Invasion_And_Metastasis,1,1,1
2913,Genome_Instability_And_Mutation,0.876,0.66,0.872
2913,Tumor_Promoting_Inflammation,0.926,0.666,0.925
2913,Reprogramming_Energy_Metabolism,1,1,1
2913,Evading_ImmuneDetection,0.926,0.831,0.925
2914,Self_Sufficiency_In_Growth_Signals,1,1,1
2914,Insensitivity_To_Antigrowth_Signals,0.978,0.915,0.977
2914,Evading_Apoptosis,0.774,0.594,0.772
2914,Limitless_Replicative_Potential,0.711,0.564,0.705
2914,Sustained_Angiogenesis,1,1,1
2914,Tissue_Invasion_And_Metastasis,1,1,1
2914,Genome_Instability_And_Mutation,0.79,0.585,0.781
2914,Tumor_Promoting_Inflammation,1,1,1
2914,Reprogramming_Energy_Metabolism,1,1,1
2914,Evading_ImmuneDetection,0.914,0.86,0.922
2915,Self_Sufficiency_In_Growth_Signals,1,1,1
2915,Insensitivity_To_Antigrowth_Signals,1,1,1
2915,Evading_Apoptosis,0.456,0.467,0.502
2915,Limitless_Replicative_Potential,0.797,0.564,0.772
2915,Sustained_Angiogenesis,1,1,1
2915,Tissue_Invasion_And_Metastasis,0.964,0.909,0.963
2915,Genome_Instability_And_Mutation,0.762,0.66,0.748
2915,Tumor_Promoting_Inflammation,1,1,1
2915,Reprogramming_Energy_Metabolism,0.576,0.484,0.567
2915,Evading_ImmuneDetection,0.914,0.86,0.922
2916,Self_Sufficiency_In_Growth_Signals,0.723,0.847,0.745
2916,Insensitivity_To_Antigrowth_Signals,0.59,0.847,0.696
2916,Evading_Apoptosis,0.76,0.467,0.811
2916,Limitless_Replicative_Potential,0.797,0.55,0.772
2916,Sustained_Angiogenesis,0.625,0.58,0.598
2916,Tissue_Invasion_And_Metastasis,0.947,0.88,0.955
2916,Genome_Instability_And_Mutation,0.668,0.66,0.708
2916,Tumor_Promoting_Inflammation,0.553,0.491,0.641
2916,Reprogramming_Energy_Metabolism,1,1,1
2916,Evading_ImmuneDetection,0.719,0.723,0.755
2917,Self_Sufficiency_In_Growth_Signals,0.786,0.915,0.796
2917,Insensitivity_To_Antigrowth_Signals,0.812,0.915,0.839
2917,Evading_Apoptosis,0.869,0.644,0.882
2917,Limitless_Replicative_Potential,0.574,0.601,0.564
2917,Sustained_Angiogenesis,1,1,1
2917,Tissue_Invasion_And_Metastasis,1,1,1
2917,Genome_Instability_And_Mutation,0.74,0.618,0.738
2917,Tumor_Promoting_Inflammation,0.968,0.743,0.966
2917,Reprogramming_Energy_Metabolism,1,1,1
2917,Evading_ImmuneDetection,0.926,0.86,0.925
2918,Self_Sufficiency_In_Growth_Signals,0.979,0.915,0.981
2918,Insensitivity_To_Antigrowth_Signals,1,1,1
2918,Evading_Apoptosis,0.869,0.751,0.882
2918,Limitless_Replicative_Potential,0.716,0.554,0.712
2918,Sustained_Angiogenesis,1,1,1
2918,Tissue_Invasion_And_Metastasis,0.91,0.88,0.921
2918,Genome_Instability_And_Mutation,0.91,0.835,0.909
2918,Tumor_Promoting_Inflammation,0.691,0.294,0.695
2918,Reprogramming_Energy_Metabolism,0.732,0.643,0.726
2918,Evading_ImmuneDetection,0.548,0.529,0.63
2919,Self_Sufficiency_In_Growth_Signals,0.733,0.915,0.773
2919,Insensitivity_To_Antigrowth_Signals,0.641,0.915,0.669
2919,Evading_Apoptosis,0.446,0.428,0.48
2919,Limitless_Replicative_Potential,0.574,0.564,0.564
2919,Sustained_Angiogenesis,0.733,0.511,0.747
2919,Tissue_Invasion_And_Metastasis,1,1,1
2919,Genome_Instability_And_Mutation,0.691,0.66,0.738
2919,Tumor_Promoting_Inflammation,0.525,0.336,0.6
2919,Reprogramming_Energy_Metabolism,0.774,0.484,0.767
2919,Evading_ImmuneDetection,0.511,0.456,0.563
2920,Self_Sufficiency_In_Growth_Signals,0.979,0.805,0.981
2920,Insensitivity_To_Antigrowth_Signals,1,1,1
2920,Evading_Apoptosis,0.492,0.448,0.569
2920,Limitless_Replicative_Potential,0.583,0.55,0.573
2920,Sustained_Angiogenesis,0.408,0.356,0.413
2920,Tissue_Invasion_And_Metastasis,0.587,0.539,0.639
2920,Genome_Instability_And_Mutation,0.946,0.835,0.943
2920,Tumor_Promoting_Inflammation,0.547,0.296,0.574
2920,Reprogramming_Energy_Metabolism,0.979,0.461,0.975
2920,Evading_ImmuneDetection,0.524,0.373,0.549
2921,Self_Sufficiency_In_Growth_Signals,0.4,0.543,0.576
2921,Insensitivity_To_Antigrowth_Signals,0.372,0.391,0.576
2921,Evading_Apoptosis,0.216,0.428,0.332
2921,Limitless_Replicative_Potential,0.521,0.55,0.548
2921,Sustained_Angiogenesis,0.41,0.379,0.458
2921,Tissue_Invasion_And_Metastasis,0.838,0.831,0.852
2921,Genome_Instability_And_Mutation,0.57,0.66,0.629
2921,Tumor_Promoting_Inflammation,0.284,0.267,0.413
2921,Reprogramming_Energy_Metabolism,0.678,0.396,0.663
2921,Evading_ImmuneDetection,0.691,0.723,0.719
2922,Self_Sufficiency_In_Growth_Signals,0.84,0.847,0.854
2922,Insensitivity_To_Antigrowth_Signals,0.853,0.847,0.857
2922,Evading_Apoptosis,0.869,0.828,0.882
2922,Limitless_Replicative_Potential,0.591,0.554,0.588
2922,Sustained_Angiogenesis,0.606,0.477,0.594
2922,Tissue_Invasion_And_Metastasis,0.932,0.813,0.942
2922,Genome_Instability_And_Mutation,0.588,0.66,0.655
2922,Tumor_Promoting_Inflammation,0.757,0.457,0.765
2922,Reprogramming_Energy_Metabolism,0.946,0.616,0.942
2922,Evading_ImmuneDetection,0.666,0.441,0.738
2923,Self_Sufficiency_In_Growth_Signals,0.421,0.388,0.585
2923,Insensitivity_To_Antigrowth_Signals,0.444,0.312,0.585
2923,Evading_Apoptosis,0.424,0.3,0.503
2923,Limitless_Replicative_Potential,0.53,0.554,0.564
2923,Sustained_Angiogenesis,0.834,0.659,0.851
2923,Tissue_Invasion_And_Metastasis,0.587,0.571,0.639
2923,Genome_Instability_And_Mutation,0.588,0.59,0.655
2923,Tumor_Promoting_Inflammation,0.547,0.491,0.591
2923,Reprogramming_Energy_Metabolism,1,1,1
2923,Evading_ImmuneDetection,0.706,0.723,0.739
2924,Self_Sufficiency_In_Growth_Signals,0.802,0.674,0.848
2924,Insensitivity_To_Antigrowth_Signals,0.783,0.519,0.796
2924,Evading_Apoptosis,0.466,0.467,0.52
2924,Limitless_Replicative_Potential,0.942,0.756,0.94
2924,Sustained_Angiogenesis,0.738,0.574,0.753
2924,Tissue_Invasion_And_Metastasis,0.957,0.825,0.964
2924,Genome_Instability_And_Mutation,1,1,1
2924,Tumor_Promoting_Inflammation,0.734,0.43,0.787
2924,Reprogramming_Energy_Metabolism,0.567,0.342,0.551
2924,Evading_ImmuneDetection,0.734,0.349,0.787
2925,Self_Sufficiency_In_Growth_Signals,0.572,0.847,0.7
2925,Insensitivity_To_Antigrowth_Signals,0.641,0.847,0.7
2925,Evading_Apoptosis,0.76,0.467,0.811
2925,Limitless_Replicative_Potential,0.535,0.38,0.572
2925,Sustained_Angiogenesis,0.791,0.439,0.792
2925,Tissue_Invasion_And_Metastasis,0.947,0.82,0.955
2925,Genome_Instability_And_Mutation,0.727,0.458,0.731
2925,Tumor_Promoting_Inflammation,0.478,0.304,0.509
2925,Reprogramming_Energy_Metabolism,1,1,1
2925,Evading_ImmuneDetection,0.483,0.323,0.563
2926,Self_Sufficiency_In_Growth_Signals,0.441,0.543,0.566
2926,Insensitivity_To_Antigrowth_Signals,0.372,0.375,0.566
2926,Evading_Apoptosis,0.223,0.428,0.344
2926,Limitless_Replicative_Potential,0.521,0.55,0.548
2926,Sustained_Angiogenesis,0.791,0.476,0.792
2926,Tissue_Invasion_And_Metastasis,0.953,0.642,0.956
2926,Genome_Instability_And_Mutation,0.57,0.66,0.629
2926,Tumor_Promoting_Inflammation,0.953,0.841,0.956
2926,Reprogramming_Energy_Metabolism,1,1,1
2926,Evading_ImmuneDetection,0.728,0.723,0.794
2927,Self_Sufficiency_In_Growth_Signals,0.842,0.847,0.854
2927,Insensitivity_To_Antigrowth_Signals,1,1,1
2927,Evading_Apoptosis,0.869,0.828,0.882
2927,Limitless_Replicative_Potential,0.591,0.605,0.588
2927,Sustained_Angiogenesis,1,1,1
2927,Tissue_Invasion_And_Metastasis,1,1,1
2927,Genome_Instability_And_Mutation,0.963,0.835,0.963
2927,Tumor_Promoting_Inflammation,0.726,0.513,0.747
2927,Reprogramming_Energy_Metabolism,1,1,1
2927,Evading_ImmuneDetection,0.719,0.739,0.755
2928,Self_Sufficiency_In_Growth_Signals,1,1,1
2928,Insensitivity_To_Antigrowth_Signals,1,1,1
2928,Evading_Apoptosis,0.774,0.594,0.772
2928,Limitless_Replicative_Potential,0.896,0.756,0.889
2928,Sustained_Angiogenesis,0.834,0.732,0.851
2928,Tissue_Invasion_And_Metastasis,1,1,1
2928,Genome_Instability_And_Mutation,1,1,1
2928,Tumor_Promoting_Inflammation,0.821,0.491,0.848
2928,Reprogramming_Energy_Metabolism,0.991,0.659,0.989
2928,Evading_ImmuneDetection,0.914,0.86,0.922
2929,Self_Sufficiency_In_Growth_Signals,1,1,1
2929,Insensitivity_To_Antigrowth_Signals,1,1,1
2929,Evading_Apoptosis,0.774,0.594,0.772
2929,Limitless_Replicative_Potential,0.711,0.601,0.705
2929,Sustained_Angiogenesis,1,1,1
2929,Tissue_Invasion_And_Metastasis,1,1,1
2929,Genome_Instability_And_Mutation,1,1,1
2929,Tumor_Promoting_Inflammation,0.792,0.47,0.765
2929,Reprogramming_Energy_Metabolism,1,1,1
2929,Evading_ImmuneDetection,0.914,0.86,0.922
2930,Self_Sufficiency_In_Growth_Signals,0.773,0.847,0.805
2930,Insensitivity_To_Antigrowth_Signals,0.641,0.847,0.703
2930,Evading_Apoptosis,0.774,0.689,0.772
2930,Limitless_Replicative_Potential,0.716,0.554,0.712
2930,Sustained_Angiogenesis,1,1,1
2930,Tissue_Invasion_And_Metastasis,1,1,1
2930,Genome_Instability_And_Mutation,0.668,0.66,0.708
2930,Tumor_Promoting_Inflammation,0.926,0.746,0.925
2930,Reprogramming_Energy_Metabolism,1,1,1
2930,Evading_ImmuneDetection,0.926,0.831,0.925
2931,Self_Sufficiency_In_Growth_Signals,0.587,0.915,0.704
2931,Insensitivity_To_Antigrowth_Signals,0.576,0.915,0.704
2931,Evading_Apoptosis,0.447,0.428,0.482
2931,Limitless_Replicative_Potential,0.574,0.564,0.564
2931,Sustained_Angiogenesis,0.661,0.511,0.697
2931,Tissue_Invasion_And_Metastasis,1,1,1
2931,Genome_Instability_And_Mutation,0.691,0.59,0.738
2931,Tumor_Promoting_Inflammation,0.557,0.455,0.647
2931,Reprogramming_Energy_Metabolism,1,1,1
2931,Evading_ImmuneDetection,0.612,0.5,0.719
2932,Self_Sufficiency_In_Growth_Signals,0.804,0.915,0.849
2932,Insensitivity_To_Antigrowth_Signals,1,1,1
2932,Evading_Apoptosis,0.826,0.751,0.841
2932,Limitless_Replicative_Potential,0.896,0.756,0.889
2932,Sustained_Angiogenesis,0.93,0.691,0.939
2932,Tissue_Invasion_And_Metastasis,0.957,0.825,0.964
2932,Genome_Instability_And_Mutation,1,1,1
2932,Tumor_Promoting_Inflammation,1,1,1
2932,Reprogramming_Energy_Metabolism,0.804,0.425,0.795
2932,Evading_ImmuneDetection,0.734,0.559,0.787
2933,Self_Sufficiency_In_Growth_Signals,0.84,0.847,0.854
2933,Insensitivity_To_Antigrowth_Signals,0.853,0.847,0.857
2933,Evading_Apoptosis,0.869,0.828,0.882
2933,Limitless_Replicative_Potential,0.591,0.554,0.588
2933,Sustained_Angiogenesis,0.606,0.477,0.53
2933,Tissue_Invasion_And_Metastasis,0.932,0.813,0.942
2933,Genome_Instability_And_Mutation,0.581,0.585,0.645
2933,Tumor_Promoting_Inflammation,0.757,0.457,0.765
2933,Reprogramming_Energy_Metabolism,0.946,0.616,0.942
2933,Evading_ImmuneDetection,0.666,0.441,0.738
2934,Self_Sufficiency_In_Growth_Signals,0.979,0.915,0.981
2934,Insensitivity_To_Antigrowth_Signals,1,1,1
2934,Evading_Apoptosis,0.75,0.828,0.74
2934,Limitless_Replicative_Potential,1,1,1
2934,Sustained_Angiogenesis,1,1,1
2934,Tissue_Invasion_And_Metastasis,1,1,1
2934,Genome_Instability_And_Mutation,0.932,0.835,0.93
2934,Tumor_Promoting_Inflammation,1,1,1
2934,Reprogramming_Energy_Metabolism,1,1,1
2934,Evading_ImmuneDetection,1,1,1
2935,Self_Sufficiency_In_Growth_Signals,0.74,0.77,0.766
2935,Insensitivity_To_Antigrowth_Signals,0.605,0.77,0.687
2935,Evading_Apoptosis,0.224,0.351,0.347
2935,Limitless_Replicative_Potential,0.55,0.498,0.519
2935,Sustained_Angiogenesis,0.5,0.546,0.333
2935,Tissue_Invasion_And_Metastasis,0.838,0.831,0.852
2935,Genome_Instability_And_Mutation,0.79,0.527,0.781
2935,Tumor_Promoting_Inflammation,0.691,0.294,0.695
2935,Reprogramming_Energy_Metabolism,0.678,0.396,0.663
2935,Evading_ImmuneDetection,0.514,0.256,0.576
2936,Self_Sufficiency_In_Growth_Signals,0.979,0.847,0.981
2936,Insensitivity_To_Antigrowth_Signals,0.932,0.85,0.93
2936,Evading_Apoptosis,0.494,0.467,0.572
2936,Limitless_Replicative_Potential,0.586,0.543,0.578
2936,Sustained_Angiogenesis,1,1,1
2936,Tissue_Invasion_And_Metastasis,0.938,0.831,0.947
2936,Genome_Instability_And_Mutation,0.536,0.573,0.522
2936,Tumor_Promoting_Inflammation,0.757,0.491,0.765
2936,Reprogramming_Energy_Metabolism,0.732,0.375,0.726
2936,Evading_ImmuneDetection,0.541,0.374,0.619
2937,Self_Sufficiency_In_Growth_Signals,0.909,0.915,0.911
2937,Insensitivity_To_Antigrowth_Signals,0.788,0.915,0.812
2937,Evading_Apoptosis,0.826,0.751,0.841
2937,Limitless_Replicative_Potential,0.716,0.554,0.712
2937,Sustained_Angiogenesis,1,1,1
2937,Tissue_Invasion_And_Metastasis,1,1,1
2937,Genome_Instability_And_Mutation,0.79,0.585,0.781
2937,Tumor_Promoting_Inflammation,1,1,1
2937,Reprogramming_Energy_Metabolism,0.706,0.585,0.688
2937,Evading_ImmuneDetection,1,1,1
2938,Self_Sufficiency_In_Growth_Signals,0.74,0.847,0.766
2938,Insensitivity_To_Antigrowth_Signals,0.792,0.85,0.816
2938,Evading_Apoptosis,0.494,0.337,0.572
2938,Limitless_Replicative_Potential,0.684,0.55,0.663
2938,Sustained_Angiogenesis,1,1,1
2938,Tissue_Invasion_And_Metastasis,0.932,0.831,0.942
2938,Genome_Instability_And_Mutation,0.79,0.66,0.788
2938,Tumor_Promoting_Inflammation,0.691,0.374,0.695
2938,Reprogramming_Energy_Metabolism,0.825,0.442,0.822
2938,Evading_ImmuneDetection,0.914,0.86,0.922
2939,Self_Sufficiency_In_Growth_Signals,0.783,0.915,0.829
2939,Insensitivity_To_Antigrowth_Signals,0.812,0.915,0.839
2939,Evading_Apoptosis,0.869,0.828,0.882
2939,Limitless_Replicative_Potential,0.608,0.55,0.58
2939,Sustained_Angiogenesis,1,1,1
2939,Tissue_Invasion_And_Metastasis,1,1,1
2939,Genome_Instability_And_Mutation,0.876,0.932,0.872
2939,Tumor_Promoting_Inflammation,1,1,1
2939,Reprogramming_Energy_Metabolism,1,1,1
2939,Evading_ImmuneDetection,0.914,0.86,0.922
2940,Self_Sufficiency_In_Growth_Signals,1,1,1
2940,Insensitivity_To_Antigrowth_Signals,1,1,1
2940,Evading_Apoptosis,0.826,0.751,0.841
2940,Limitless_Replicative_Potential,1,1,1
2940,Sustained_Angiogenesis,0.94,0.735,0.948
2940,Tissue_Invasion_And_Metastasis,1,1,1
2940,Genome_Instability_And_Mutation,0.946,0.835,0.943
2940,Tumor_Promoting_Inflammation,0.968,0.84,0.966
2940,Reprogramming_Energy_Metabolism,1,1,1
2940,Evading_ImmuneDetection,0.926,0.86,0.925
2941,Self_Sufficiency_In_Growth_Signals,0.966,0.915,0.963
2941,Insensitivity_To_Antigrowth_Signals,0.85,0.915,0.842
2941,Evading_Apoptosis,0.749,0.828,0.749
2941,Limitless_Replicative_Potential,0.684,0.601,0.663
2941,Sustained_Angiogenesis,1,1,1
2941,Tissue_Invasion_And_Metastasis,1,1,1
2941,Genome_Instability_And_Mutation,0.74,0.66,0.738
2941,Tumor_Promoting_Inflammation,0.953,0.84,0.956
2941,Reprogramming_Energy_Metabolism,1,1,1
2941,Evading_ImmuneDetection,0.744,0.84,0.81
2942,Self_Sufficiency_In_Growth_Signals,0.806,0.915,0.851
2942,Insensitivity_To_Antigrowth_Signals,1,1,1
2942,Evading_Apoptosis,0.749,0.828,0.749
2942,Limitless_Replicative_Potential,0.752,0.673,0.738
2942,Sustained_Angiogenesis,1,1,1
2942,Tissue_Invasion_And_Metastasis,1,1,1
2942,Genome_Instability_And_Mutation,0.91,0.835,0.909
2942,Tumor_Promoting_Inflammation,0.814,0.825,0.823
2942,Reprogramming_Energy_Metabolism,1,1,1
2942,Evading_ImmuneDetection,0.825,0.723,0.823
2943,Self_Sufficiency_In_Growth_Signals,1,1,1
2943,Insensitivity_To_Antigrowth_Signals,1,1,1
2943,Evading_Apoptosis,0.869,0.623,0.882
2943,Limitless_Replicative_Potential,0.768,0.626,0.748
2943,Sustained_Angiogenesis,0.834,0.725,0.851
2943,Tissue_Invasion_And_Metastasis,1,1,1
2943,Genome_Instability_And_Mutation,0.876,0.665,0.872
2943,Tumor_Promoting_Inflammation,1,1,1
2943,Reprogramming_Energy_Metabolism,1,1,1
2943,Evading_ImmuneDetection,0.882,0.84,0.907
2944,Self_Sufficiency_In_Growth_Signals,0.831,0.915,0.834
2944,Insensitivity_To_Antigrowth_Signals,0.792,0.915,0.816
2944,Evading_Apoptosis,0.494,0.43,0.572
2944,Limitless_Replicative_Potential,0.896,0.756,0.889
2944,Sustained_Angiogenesis,1,1,1
2944,Tissue_Invasion_And_Metastasis,1,1,1
2944,Genome_Instability_And_Mutation,0.839,0.747,0.84
2944,Tumor_Promoting_Inflammation,1,1,1
2944,Reprogramming_Energy_Metabolism,1,1,1
2944,Evading_ImmuneDetection,0.821,0.739,0.848
2945,Self_Sufficiency_In_Growth_Signals,1,1,1
2945,Insensitivity_To_Antigrowth_Signals,1,1,1
2945,Evading_Apoptosis,0.869,0.717,0.882
2945,Limitless_Replicative_Potential,0.589,0.601,0.583
2945,Sustained_Angiogenesis,1,1,1
2945,Tissue_Invasion_And_Metastasis,1,1,1
2945,Genome_Instability_And_Mutation,0.963,0.573,0.963
2945,Tumor_Promoting_Inflammation,1,1,1
2945,Reprogramming_Energy_Metabolism,1,1,1
2945,Evading_ImmuneDetection,1,1,1
2946,Self_Sufficiency_In_Growth_Signals,1,1,1
2946,Insensitivity_To_Antigrowth_Signals,1,1,1
2946,Evading_Apoptosis,0.869,0.828,0.882
2946,Limitless_Replicative_Potential,0.942,0.67,0.94
2946,Sustained_Angiogenesis,1,1,1
2946,Tissue_Invasion_And_Metastasis,1,1,1
2946,Genome_Instability_And_Mutation,0.969,0.903,0.966
2946,Tumor_Promoting_Inflammation,1,1,1
2946,Reprogramming_Energy_Metabolism,1,1,1
2946,Evading_ImmuneDetection,1,1,1
2947,Self_Sufficiency_In_Growth_Signals,1,1,1
2947,Insensitivity_To_Antigrowth_Signals,1,1,1
2947,Evading_Apoptosis,0.826,0.751,0.841
2947,Limitless_Replicative_Potential,0.716,0.564,0.712
2947,Sustained_Angiogenesis,0.738,0.56,0.753
2947,Tissue_Invasion_And_Metastasis,0.957,0.825,0.964
2947,Genome_Instability_And_Mutation,1,1,1
2947,Tumor_Promoting_Inflammation,0.782,0.401,0.787
2947,Reprogramming_Energy_Metabolism,0.732,0.492,0.726
2947,Evading_ImmuneDetection,0.734,0.63,0.794
2948,Self_Sufficiency_In_Growth_Signals,1,1,1
2948,Insensitivity_To_Antigrowth_Signals,1,1,1
2948,Evading_Apoptosis,0.826,0.751,0.841
2948,Limitless_Replicative_Potential,1,1,1
2948,Sustained_Angiogenesis,0.93,0.701,0.939
2948,Tissue_Invasion_And_Metastasis,1,1,1
